fdid,path,status,error,detail,chunked,skel,n_vertices,n_bones,n_sequences,n_skins,n_lod_skins,n_particles,checks_failed
1622382,world/expansion06/doodads/argus/7arg_ground_rock_b06_blue.m2,ok,,,1,0,21,1,1,1,0,0,
1622484,spells/cfx_mage_arcanemissiles_impactchest.m2,ok,,,1,0,0,3,2,1,0,2,
1622489,creature/humanmalekid2_ghost/humanmalekid2_ghost.m2,ok,,,1,0,6939,64,31,2,3,1,
1622490,creature/humanmalekid2/humanmalekid2.m2,ok,,,1,0,7210,63,31,2,3,0,
1622491,world/expansion06/doodads/argus/7xp_fel_lavafallsorange_b05.m2,ok,,,1,0,80,1,1,1,0,0,
1622492,world/expansion06/doodads/argus/7xp_fel_lavafallsorange_b04.m2,ok,,,1,0,88,1,1,1,0,0,
1622493,creature/kultiranmalekid/kultiranmalekid.m2,ok,,,1,0,6391,63,31,2,3,0,
1622532,world/expansion07/doodads/barbarianzone/8dru_tree_b03.m2,ok,,,1,0,2514,4,1,1,1,0,
1622612,spells/cfx_mage_arcanebarrage_impactchest.m2,ok,,,1,0,0,6,2,1,0,5,
1623384,spells/cfx_mage_fireprecast_precastbetweenhands.m2,ok,,,1,0,0,1,1,1,0,0,
1623387,spells/cfx_mage_fireprecast_precasthandleft.m2,ok,,,1,0,0,4,3,1,0,4,
1623444,creature/felhound3_fire/felhound3_fire.m2,ok,,,1,0,8171,88,72,2,3,4,
1623445,creature/felhound3_shadow/felhound3_shadow.m2,ok,,,1,0,8179,88,72,2,3,4,
1623446,spells/cfx_druid_starfallstellardrift_areabase.m2,ok,,,1,0,4,3,4,1,0,2,
1623449,spells/cfx_druid_starfallstellardrifthostile_areabase.m2,ok,,,1,0,4,3,4,1,0,2,
1623453,world/expansion07/doodads/serpentine/8se_serpentine_wallbrazier01.m2,ok,,,1,0,391,8,1,1,0,5,
1623465,world/expansion06/doodads/argus/7arg_fossil_armoredskull_unlit_b01.m2,ok,,,1,0,524,1,1,1,0,0,
1623466,world/expansion06/doodads/argus/7arg_fossil_armoredskull_unlit_c01.m2,ok,,,1,0,1867,1,1,1,0,0,
1623467,world/expansion06/doodads/argus/7arg_fossil_brokenegg_unlit_b01.m2,ok,,,1,0,568,1,1,1,0,0,
1623468,world/expansion06/doodads/argus/7arg_fossil_exposedskull_unlit_b01.m2,ok,,,1,0,886,1,1,1,0,0,
1623469,world/expansion06/doodads/argus/7arg_fossil_exposedskull_unlit_c01.m2,ok,,,1,0,7388,1,1,1,3,0,
1623470,world/expansion06/doodads/argus/7arg_fossil_stump_unlit_b01.m2,ok,,,1,0,486,1,1,1,0,0,
1623471,world/expansion06/doodads/argus/7arg_fossil_stump_unlit_c01.m2,ok,,,1,0,1216,1,1,1,0,0,
1623472,world/expansion06/doodads/argus/7arg_rockcluster_b01.m2,ok,,,1,0,219,1,1,1,0,0,
1623473,world/expansion06/doodads/argus/7arg_rockcluster_b02.m2,ok,,,1,0,365,1,1,1,0,0,
1623553,world/expansion06/doodads/argus/7arg_bone_ribcage_c01.m2,ok,,,1,0,2742,1,1,1,2,0,
1623600,world/expansion06/doodads/argus/7arg_bone_ribcage_c02.m2,ok,,,1,0,2912,1,1,1,2,0,
1623601,world/expansion06/doodads/argus/7arg_bone_claw_c01.m2,ok,,,1,0,436,1,1,1,0,0,
1623602,world/expansion06/doodads/argus/7arg_bone_spine_c01.m2,ok,,,1,0,1208,1,1,1,0,0,
1623609,spells/cfx_mage_blizzard_precasthand.m2,ok,,,1,0,0,4,3,1,0,3,
1623637,item/objectcomponents/collections/collections_armor_orcclan_d_01_or_f.m2,ok,,,1,0,21463,25,1,1,3,0,
1623638,item/objectcomponents/collections/collections_armor_orcclan_d_01_or_m.m2,ok,,,1,0,21501,25,1,1,3,0,
1623639,item/objectcomponents/head/helm_armor_orcclan_d_01_orf.m2,absent,,,,,,,,,,,
1623640,item/objectcomponents/head/helm_armor_orcclan_d_01_orm.m2,absent,,,,,,,,,,,
1623641,item/objectcomponents/shoulder/shoulder_armor_orcclan_d_01_l.m2,ok,,,1,0,798,1,1,1,0,0,
1623642,item/objectcomponents/shoulder/shoulder_armor_orcclan_d_01_r.m2,ok,,,1,0,1828,1,284,1,0,0,
1623643,item/objectcomponents/waist/buckle_armor_orcclan_d_01.m2,ok,,,1,0,986,1,284,1,0,0,
1623672,world/nodxt/detail/7argleaves02.m2,ok,,,1,0,22,1,1,1,0,0,
1623673,world/nodxt/detail/7argleaves03.m2,ok,,,1,0,33,1,1,1,0,0,
1623690,spells/cfx_mage_fireprecast_precasthandright.m2,ok,,,1,0,0,2,3,1,0,2,
1623721,world/expansion07/doodads/barbarianzone/8dru_tree_a01.m2,ok,,,1,0,1043,2,1,1,2,0,
1623728,world/expansion06/doodads/argus/7arg_felrock_a02_blue.m2,ok,,,1,0,37,1,1,1,0,0,
1623729,world/expansion06/doodads/argus/7arg_felrock_a01_blue.m2,ok,,,1,0,78,1,1,1,0,0,
1623796,world/expansion07/doodads/serpentine/8se_serpentine_brazier01.m2,ok,,,1,0,514,10,1,1,0,6,
1623797,spells/7fx_kiljaeden_demonobelisk_precast.m2,ok,,,1,0,100,1,4,1,0,0,
1623801,spells/cfx_mage_fireprecast_precastbase.m2,ok,,,1,0,0,2,3,1,0,2,
1623901,world/nodxt/detail/7argleaves01.m2,ok,,,1,0,45,1,1,1,0,0,
1623902,world/expansion06/doodads/argus/7arg_hedge_b01_dry.m2,ok,,,1,0,425,1,1,1,0,0,
1623903,world/expansion06/doodads/argus/7arg_hedge_b02_dry.m2,ok,,,1,0,365,1,1,1,0,0,
1623904,world/expansion06/doodads/argus/7arg_hedgecircle_b01_dry.m2,ok,,,1,0,1218,1,1,1,0,0,
1623905,world/expansion06/doodads/argus/7arg_hedgecircle_b02_dry.m2,ok,,,1,0,1582,1,1,1,0,0,
1623906,world/expansion06/doodads/argus/7arg_hedgecircle_c01_dry.m2,ok,,,1,0,1700,1,1,1,0,0,
1623907,world/expansion06/doodads/argus/7arg_hedgecircle_d01_dry.m2,ok,,,1,0,2773,1,1,1,0,0,
1623908,world/expansion06/doodads/argus/7arg_hedgecurved_b01_dry.m2,ok,,,1,0,424,1,1,1,0,0,
1623909,world/expansion06/doodads/argus/7arg_hedgecurved_b02_dry.m2,ok,,,1,0,364,1,1,1,0,0,
1623913,world/expansion07/doodads/barbarianzone/8dru_icechunk_b01.m2,ok,,,1,0,85,1,1,1,0,0,
1623914,world/expansion07/doodads/barbarianzone/8dru_icechunk_a01.m2,ok,,,1,0,37,1,1,1,0,0,
1623980,world/expansion06/doodads/legion/7lg_legion_scoutingship01.m2,ok,,,1,0,2752,18,5,1,0,5,
1624135,world/expansion07/doodads/serpentine/8se_serpentine_caveflash01.m2,ok,,,1,0,4,2,2,1,0,0,
1624162,world/expansion07/doodads/kultiraszone/8kul_treedead_c02.m2,ok,,,1,0,718,1,1,1,0,0,
1624168,item/objectcomponents/shoulder/shoulder_armor_lightforgeddraenei_d_01_r.m2,ok,,,1,0,1080,10,1,1,0,2,
1624169,item/objectcomponents/shoulder/shoulder_armor_lightforgeddraenei_d_01_l.m2,ok,,,1,0,918,10,1,1,0,2,
1624170,item/objectcomponents/waist/buckle_armor_lightforgeddraenei_d_01.m2,ok,,,1,0,438,1,1,1,0,0,
1624171,item/objectcomponents/head/helm_armor_lightforgeddraenei_d_01_dr_f.m2,ok,,,1,0,577,1,1,1,0,0,
1624172,item/objectcomponents/head/helm_armor_lightforgeddraenei_d_01_dr_m.m2,ok,,,1,0,557,1,1,1,0,0,
1624204,item/objectcomponents/collections/collections_armor_lightforgeddraenei_d_01_dr_f.m2,ok,,,1,0,6031,18,1,1,3,0,
1624208,item/objectcomponents/collections/collections_armor_lightforgeddraenei_d_01_dr_m.m2,ok,,,1,0,6035,18,1,1,3,0,
1624222,world/expansion07/doodads/swampzone/8swa_stranglertrunksextralarge_c01.m2,ok,,,1,0,447,1,1,1,0,0,
1624229,world/expansion07/doodads/swampzone/8swa_stranglertrunksextralarge_a01.m2,ok,,,1,0,143,1,1,1,0,0,
1624230,world/expansion07/doodads/swampzone/8swa_stranglertrunksextralarge_b01.m2,ok,,,1,0,157,1,1,1,0,0,
1624233,spells/cfx_mage_livingbomb_statebase.m2,ok,,,1,0,0,1,1,1,0,0,
1624236,spells/cfx_mage_livingbomb_areaimpact.m2,ok,,,1,0,0,6,4,1,0,5,
1624241,spells/cfx_shaman_chainheal_precasthands.m2,ok,,,1,0,0,3,2,1,0,3,
1624247,world/expansion07/doodads/serpentine/8se_serpentine_carpetbridge01clothpart.m2,ok,,,1,0,888,16,3,1,0,0,
1624250,creature/slugdemon/slugdemon.m2,ok,,,1,0,508,43,36,1,0,0,
1624261,creature/felreaver3/felreaver3_facemask.m2,ok,,,1,0,715,1,1,1,0,0,
1624262,creature/felreaver3/felreaver3_facemask_destroyed.m2,ok,,,1,0,743,3,1,1,0,0,
1624263,creature/felreaver3/felreaver3_cannon_left.m2,ok,,,1,0,2202,21,4,1,0,10,
1624264,creature/felreaver3/felreaver3_cannon_left_destroyed.m2,ok,,,1,0,34,2,1,1,0,0,
1624265,creature/felreaver3/felreaver3_cannon_right.m2,ok,,,1,0,1674,21,4,1,0,10,
1624266,creature/felreaver3/felreaver3_cannon_right_destroyed.m2,ok,,,1,0,34,2,1,1,0,0,
1624272,spells/cfx_mage_livingbomb_statechest.m2,ok,,,1,0,0,4,3,1,0,3,
1624275,world/expansion07/doodads/serpentine/8se_serpentine_drape03.m2,ok,,,1,0,88,6,3,1,0,0,
1624281,creature/batdemon/batdemon.m2,ok,,,1,0,724,37,43,1,0,1,
1624345,world/expansion07/doodads/serpentine/8se_serpentine_drape04.m2,ok,,,1,0,229,7,3,1,0,0,
1624346,creature/darkwatchermale/darkwatchermale.m2,ok,,,1,0,5376,79,47,2,0,0,
1624347,spells/7fx_legion_scoutinglight01_state.m2,ok,,,1,0,4,2,4,1,0,0,
1624348,creature/pterrordax2mount/pterrordax2mount.m2,ok,,,1,0,20767,128,76,4,2,0,
1624361,world/expansion07/doodads/serpentine/8se_serpentine_drape05.m2,ok,,,1,0,89,7,3,1,0,0,
1624363,world/expansion06/doodads/argus/7arg_kiljaedenship_turbinefx01_broken.m2,ok,,,1,0,1472,3,1,1,0,2,
1624366,spells/7fx_argus_voidportal.m2,ok,,,1,0,868,22,3,1,0,2,
1624367,world/nodxt/detail/7arggrass07.m2,ok,,,1,0,15,1,1,1,0,0,
1624533,world/expansion07/doodads/serpentine/8se_serpentine_scroll01.m2,ok,,,1,0,202,1,1,1,0,0,
1624534,world/expansion07/doodads/serpentine/8se_serpentine_scroll02.m2,ok,,,1,0,201,1,1,1,0,0,
1624535,creature/goliath/goliath_cannon.m2,ok,,,1,0,24262,149,40,4,3,23,
1624606,spells/cfx_hunter_arcaneshot_impactchest_streak.m2,ok,,,1,0,0,7,1,1,0,7,
1624609,spells/cfx_mage_livingbomb_secondaryareaimpact.m2,ok,,,1,0,450,8,4,1,0,7,
1624612,world/expansion06/doodads/dungeon/doodads/7du_tombofsargeras_waterdome02.m2,ok,,,1,0,733,1,1,1,0,0,
1624613,world/expansion06/doodads/dungeon/doodads/7du_tombofsargeras_waterdome03.m2,ok,,,1,0,1943,2,4,1,0,0,
1624614,world/expansion06/doodads/dungeon/doodads/7du_tombofsargeras_retractingbridge_mirrored.m2,ok,,,1,0,19,3,4,1,0,0,
1624615,world/expansion07/doodads/serpentine/8se_serpentine_scroll03.m2,ok,,,1,0,179,1,1,1,0,0,
1624616,world/expansion06/doodads/dungeon/doodads/7du_argusraid_gunbattery01.m2,ok,,,1,0,19937,18,2,1,0,0,
1624683,world/expansion07/doodads/gnome/8gn_gnome_crane01.m2,ok,,,1,0,7935,22,3,1,3,1,
1624684,world/expansion07/doodads/gnome/8gn_gnome_crane02.m2,absent,,,,,,,,,,,
1624711,world/expansion07/doodads/serpentine/8se_serpentine_basket03.m2,ok,,,1,0,216,1,1,1,0,0,
1624734,world/expansion06/doodads/fx/7fx_argus_void_decal05.m2,ok,,,1,0,4,1,1,1,0,0,
1624735,world/expansion07/doodads/serpentine/8se_serpentine_bannerdrape01.m2,ok,,,1,0,788,13,3,1,0,0,
1624737,world/expansion07/doodads/barbarianzone/8dru_treecarved_b01.m2,ok,,,1,0,1001,1,1,1,0,0,
1624825,creature/alleria/alleria.m2,ok,,,1,0,22724,207,211,4,2,0,
1624880,creature/darkwatcherfemale/darkwatcherfemale.m2,ok,,,1,0,9098,97,32,3,3,0,
1624890,world/expansion06/doodads/fx/7fx_argus_void_decal06.m2,ok,,,1,0,4,1,1,1,0,0,
1624961,item/objectcomponents/shoulder/shoulder_cloth_raidmage_s_01_l.m2,ok,,,1,0,888,5,1,1,0,1,
1624962,item/objectcomponents/shoulder/shoulder_cloth_raidmage_s_01_r.m2,ok,,,1,0,882,5,1,1,0,1,
1624963,item/objectcomponents/shoulder/shoulder_cloth_raidmagemythic_s_01_r.m2,ok,,,1,0,1556,10,1,1,0,2,
1624964,item/objectcomponents/shoulder/shoulder_cloth_raidmagemythic_s_01_l.m2,ok,,,1,0,1546,10,1,1,0,2,
1624965,world/expansion06/doodads/7xp_danceparty_turntablehorde01.m2,ok,,,1,0,6522,13,1,1,2,0,
1624966,world/expansion06/doodads/7xp_danceparty_turntablealliance01.m2,ok,,,1,0,3027,13,1,1,0,0,
1625011,world/expansion06/doodads/7xp_danceparty_floorpad01.m2,ok,,,1,0,891,1,1,1,0,0,
1625014,world/expansion06/doodads/7xp_danceparty_discoball01.m2,ok,,,1,0,805,3,1,1,0,1,
1625030,world/expansion07/doodads/serpentine/8se_serpentine_lightningspire01.m2,ok,,,1,0,8426,34,6,1,2,3,
1625156,world/expansion06/doodads/fx/7fx_argus_draenei_rune_red_state.m2,ok,,,1,0,20,5,3,1,0,0,
1625157,world/expansion06/doodads/fx/7fx_argus_draenei_rune_blue_state.m2,ok,,,1,0,20,5,3,1,0,0,
1625158,world/expansion06/doodads/fx/7fx_argus_draenei_rune_green_state.m2,ok,,,1,0,20,5,3,1,0,0,
1625159,world/expansion06/doodads/fx/7fx_argus_draenei_rune_pink_state.m2,ok,,,1,0,20,5,3,1,0,0,
1625160,world/expansion06/doodads/fx/7fx_argus_draenei_rune_purple_state.m2,ok,,,1,0,20,5,3,1,0,0,
1625161,world/expansion06/doodads/fx/7fx_argus_draenei_rune_yellow_state.m2,ok,,,1,0,20,5,3,1,0,0,
1625172,world/expansion06/doodads/dungeon/doodads/7du_tombofsargeras_skullpendant01.m2,ok,,,1,0,1200,8,5,1,0,2,
1625347,world/expansion07/doodads/zuldazarzone/8zul_palmplant_a01.m2,ok,,,1,0,128,1,1,1,0,0,
1625352,creature/zandalarimalekid/zandalarimalekid.m2,ok,,,1,0,7467,62,31,2,3,0,
1625446,world/expansion07/doodads/zuldazarzone/8zul_palmplant_b02.m2,ok,,,1,0,1770,1,1,1,3,0,
1625481,world/nodxt/detail/8drugrass02.m2,ok,,,1,0,32,1,1,1,0,0,
1625482,world/nodxt/detail/8drugrass01.m2,ok,,,1,0,24,1,1,1,0,0,
1625950,spells/cfx_mage_fireblast_impact.m2,ok,,,1,0,0,6,2,1,0,5,
1625963,creature/thunderlizard2/thunderlizard2.m2,ok,,,1,0,7451,55,40,2,3,0,
1625975,spells/cfx_mage_pyroblastpurple_missile.m2,ok,,,1,0,38,7,3,1,0,6,
1626031,spells/cfx_mage_pyroblastpurple_impact.m2,ok,,,1,0,0,6,2,1,0,5,
1626034,world/expansion07/doodads/zandalaritroll/8tr_zandalari_canopy_large01.m2,ok,,,1,0,1762,1,1,1,0,0,
1626049,item/objectcomponents/weapon/mace_2h_darkwatchernpc_c_01.m2,ok,,,1,0,1942,8,1,1,0,0,
1626050,world/expansion06/doodads/fx/7fx_argus_void_decal07.m2,ok,,,1,0,4,1,1,1,0,0,
1626058,world/expansion07/doodads/serpentine/8se_serpentine_doordrapes01.m2,ok,,,1,0,672,33,3,2,0,0,
1626163,world/expansion07/doodads/serpentine/8se_serpentine_sack01.m2,ok,,,1,0,52,1,1,1,0,0,
1626167,world/expansion06/doodads/argus/7arg_eonarpalm_b02.m2,ok,,,1,0,467,2,1,1,0,0,
1626168,world/expansion07/doodads/bloodtroll/8tr_blood_stain01.m2,ok,,,1,0,4,1,1,1,0,0,
1626169,world/expansion07/doodads/bloodtroll/8tr_blood_stain02.m2,ok,,,1,0,4,1,1,1,0,0,
1626170,world/expansion07/doodads/bloodtroll/8tr_blood_stain03.m2,ok,,,1,0,4,1,1,1,0,0,
1626171,world/expansion07/doodads/bloodtroll/8tr_blood_stain04.m2,ok,,,1,0,4,1,1,1,0,0,
1626310,creature/zandalarifemalekid/zandalarifemalekid.m2,ok,,,1,0,8914,64,32,2,3,0,
1626311,creature/toadloa_small/toadloa_small.m2,ok,,,1,0,4439,109,40,1,2,0,
1626468,item/objectcomponents/waist/buckle_cloth_raidwarlock_s_01.m2,ok,,,1,0,329,1,1,1,0,0,
1626483,item/objectcomponents/waist/buckle_cloth_raidwarlockmythic_s_01.m2,ok,,,1,0,627,1,1,1,0,0,
1626562,item/objectcomponents/shoulder/shoulder_cloth_raidwarlock_s_01_l.m2,ok,,,1,0,801,1,1,1,0,0,
1626563,item/objectcomponents/shoulder/shoulder_cloth_raidwarlock_s_01_r.m2,ok,,,1,0,801,1,1,1,0,0,
1626564,item/objectcomponents/shoulder/shoulder_cloth_raidwarlockmythic_s_01_l.m2,ok,,,1,0,1333,2,1,1,0,1,
1626565,item/objectcomponents/collections/collections_leather_raiddruid_s_01_be_f.m2,ok,,,1,0,5790,28,1,1,3,0,
1626566,item/objectcomponents/collections/collections_leather_raiddruid_s_01_be_m.m2,ok,,,1,0,5794,29,1,1,3,0,
1626567,item/objectcomponents/collections/collections_leather_raiddruid_s_01_dr_f.m2,ok,,,1,0,5171,28,1,1,3,0,
1626568,item/objectcomponents/collections/collections_leather_raiddruid_s_01_dr_m.m2,ok,,,1,0,4193,22,1,1,3,0,
1626574,item/objectcomponents/collections/collections_leather_raiddruid_s_01_dw_f.m2,ok,,,1,0,5790,30,1,1,3,0,
1626575,item/objectcomponents/collections/collections_leather_raiddruid_s_01_dw_m.m2,ok,,,1,0,5820,28,1,1,3,0,
1626576,item/objectcomponents/collections/collections_leather_raiddruid_s_01_gn_f.m2,ok,,,1,0,5802,26,1,1,3,0,
1626579,item/objectcomponents/collections/collections_leather_raiddruid_s_01_gn_m.m2,ok,,,1,0,5749,26,1,1,3,0,
1626580,item/objectcomponents/collections/collections_leather_raiddruid_s_01_go_f.m2,ok,,,1,0,5787,38,1,1,3,0,
1626581,item/objectcomponents/collections/collections_leather_raiddruid_s_01_go_m.m2,ok,,,1,0,5796,28,1,1,3,0,
1626582,item/objectcomponents/collections/collections_leather_raiddruid_s_01_hu_f.m2,ok,,,1,0,5806,28,1,1,3,0,
1626583,item/objectcomponents/collections/collections_leather_raiddruid_s_01_hu_m.m2,ok,,,1,0,5792,28,1,1,3,0,
1626584,item/objectcomponents/shoulder/shoulder_cloth_raidwarlockmythic_s_01_r.m2,ok,,,1,0,1333,2,1,1,0,1,
1626585,item/objectcomponents/collections/collections_leather_raiddruid_s_01_ni_f.m2,ok,,,1,0,5816,30,1,1,3,0,
1626591,item/objectcomponents/collections/collections_leather_raiddruid_s_01_ni_m.m2,ok,,,1,0,5952,28,1,1,3,0,
1626592,item/objectcomponents/collections/collections_leather_raiddruid_s_01_or_f.m2,ok,,,1,0,5789,30,1,1,3,0,
1626593,item/objectcomponents/collections/collections_leather_raiddruid_s_01_or_m.m2,ok,,,1,0,5816,30,1,1,3,0,
1626594,item/objectcomponents/collections/collections_leather_raiddruid_s_01_pa_f.m2,ok,,,1,0,5826,32,1,1,3,0,
1626595,item/objectcomponents/collections/collections_leather_raiddruid_s_01_pa_m.m2,ok,,,1,0,5785,29,1,1,3,0,
1626596,item/objectcomponents/collections/collections_leather_raiddruid_s_01_sc_f.m2,ok,,,1,0,5796,28,1,1,3,0,
1626597,item/objectcomponents/collections/collections_leather_raiddruid_s_01_sc_m.m2,ok,,,1,0,5794,32,1,1,3,0,
1626598,item/objectcomponents/collections/collections_leather_raiddruid_s_01_ta_f.m2,ok,,,1,0,4176,22,1,1,3,0,
1626599,item/objectcomponents/collections/collections_leather_raiddruid_s_01_ta_m.m2,ok,,,1,0,4187,22,1,1,3,0,
1626600,item/objectcomponents/collections/collections_leather_raiddruid_s_01_tr_f.m2,ok,,,1,0,5797,28,1,1,3,0,
1626601,item/objectcomponents/collections/collections_leather_raiddruid_s_01_tr_m.m2,ok,,,1,0,6999,28,1,1,3,0,
1626602,item/objectcomponents/collections/collections_leather_raiddruid_s_01_wo_f.m2,ok,,,1,0,4180,24,1,1,3,0,
1626603,item/objectcomponents/collections/collections_leather_raiddruid_s_01_wo_m.m2,ok,,,1,0,4209,24,1,1,3,0,
1626604,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_be_f.m2,ok,,,1,0,5790,28,1,1,3,0,
1626605,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_be_m.m2,ok,,,1,0,5794,29,1,1,3,0,
1626606,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_dr_f.m2,ok,,,1,0,5171,28,1,1,3,0,
1626607,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_dr_m.m2,ok,,,1,0,4209,22,1,1,3,0,
1626608,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_dw_f.m2,ok,,,1,0,5790,30,1,1,3,0,
1626609,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_dw_m.m2,ok,,,1,0,5820,28,1,1,3,0,
1626610,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_gn_f.m2,ok,,,1,0,5802,26,1,1,3,0,
1626611,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_gn_m.m2,ok,,,1,0,5749,26,1,1,3,0,
1626612,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_go_f.m2,ok,,,1,0,5791,38,1,1,3,0,
1626613,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_go_m.m2,ok,,,1,0,5809,28,1,1,3,0,
1626614,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_hu_f.m2,ok,,,1,0,5806,28,1,1,3,0,
1626615,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_hu_m.m2,ok,,,1,0,5792,28,1,1,3,0,
1626616,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_ni_f.m2,ok,,,1,0,5816,30,1,1,3,0,
1626617,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_ni_m.m2,ok,,,1,0,5952,28,1,1,3,0,
1626618,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_or_f.m2,ok,,,1,0,5789,30,1,1,3,0,
1626619,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_or_m.m2,ok,,,1,0,5801,30,1,1,3,0,
1626620,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_pa_f.m2,ok,,,1,0,5826,32,1,1,3,0,
1626621,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_pa_m.m2,ok,,,1,0,5785,29,1,1,3,0,
1626622,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_sc_f.m2,ok,,,1,0,5796,28,1,1,3,0,
1626623,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_sc_m.m2,ok,,,1,0,5800,32,1,1,3,0,
1626624,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_ta_f.m2,ok,,,1,0,4176,22,1,1,3,0,
1626625,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_ta_m.m2,ok,,,1,0,4187,22,1,1,3,0,
1626626,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_tr_f.m2,ok,,,1,0,5797,28,1,1,3,0,
1626627,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_tr_m.m2,ok,,,1,0,6999,28,1,1,3,0,
1626628,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_wo_f.m2,ok,,,1,0,4196,24,1,1,3,0,
1626629,item/objectcomponents/collections/collections_leather_raiddruidmythic_s_01_wo_m.m2,ok,,,1,0,4209,24,1,1,3,0,
1626634,item/objectcomponents/head/helm_cloth_raidpriest_s_01_bef.m2,ok,,,1,0,232,1,1,1,0,0,
1626635,item/objectcomponents/head/helm_cloth_raidpriest_s_01_bem.m2,ok,,,1,0,232,1,1,1,0,0,
1626636,item/objectcomponents/head/helm_cloth_raidpriest_s_01_drf.m2,ok,,,1,0,232,1,1,1,0,0,
1626637,item/objectcomponents/head/helm_cloth_raidpriest_s_01_drm.m2,ok,,,1,0,232,1,1,1,0,0,
1626638,item/objectcomponents/head/helm_cloth_raidpriest_s_01_dwf.m2,ok,,,1,0,232,1,1,1,0,0,
1626639,item/objectcomponents/head/helm_cloth_raidpriest_s_01_dwm.m2,ok,,,1,0,232,1,1,1,0,0,
1626640,item/objectcomponents/head/helm_cloth_raidpriest_s_01_gnf.m2,ok,,,1,0,232,1,1,1,0,0,
1626641,item/objectcomponents/head/helm_cloth_raidpriest_s_01_gnm.m2,ok,,,1,0,232,1,1,1,0,0,
1626642,item/objectcomponents/head/helm_cloth_raidpriest_s_01_gof.m2,ok,,,1,0,232,1,1,1,0,0,
1626643,item/objectcomponents/head/helm_cloth_raidpriest_s_01_gom.m2,ok,,,1,0,232,1,1,1,0,0,
1626644,item/objectcomponents/head/helm_cloth_raidpriest_s_01_huf.m2,ok,,,1,0,232,1,1,1,0,0,
1626645,item/objectcomponents/head/helm_cloth_raidpriest_s_01_hum.m2,ok,,,1,0,232,1,1,1,0,0,
1626646,item/objectcomponents/head/helm_cloth_raidpriest_s_01_nif.m2,ok,,,1,0,232,1,1,1,0,0,
1626647,item/objectcomponents/head/helm_cloth_raidpriest_s_01_nim.m2,ok,,,1,0,232,1,1,1,0,0,
1626648,item/objectcomponents/head/helm_cloth_raidpriest_s_01_orf.m2,ok,,,1,0,232,1,1,1,0,0,
1626649,item/objectcomponents/head/helm_cloth_raidpriest_s_01_orm.m2,ok,,,1,0,232,1,1,1,0,0,
1626650,item/objectcomponents/head/helm_cloth_raidpriest_s_01_paf.m2,ok,,,1,0,232,1,1,1,0,0,
1626651,item/objectcomponents/head/helm_cloth_raidpriest_s_01_pam.m2,ok,,,1,0,232,1,1,1,0,0,
1626652,item/objectcomponents/head/helm_cloth_raidpriest_s_01_scf.m2,ok,,,1,0,232,1,1,1,0,0,
1626653,item/objectcomponents/head/helm_cloth_raidpriest_s_01_scm.m2,ok,,,1,0,232,1,1,1,0,0,
1626654,item/objectcomponents/head/helm_cloth_raidpriest_s_01_taf.m2,ok,,,1,0,232,1,1,1,0,0,
1626655,item/objectcomponents/head/helm_cloth_raidpriest_s_01_tam.m2,ok,,,1,0,232,1,1,1,0,0,
1626656,item/objectcomponents/head/helm_cloth_raidpriest_s_01_trf.m2,ok,,,1,0,232,1,1,1,0,0,
1626657,item/objectcomponents/head/helm_cloth_raidpriest_s_01_trm.m2,ok,,,1,0,232,1,1,1,0,0,
1626658,item/objectcomponents/head/helm_cloth_raidpriest_s_01_wof.m2,ok,,,1,0,232,1,1,1,0,0,
1626659,item/objectcomponents/head/helm_cloth_raidpriest_s_01_wom.m2,ok,,,1,0,232,1,1,1,0,0,
1626672,world/expansion06/doodads/dungeon/doodads/7du_tombofsargeras_waterfall01.m2,ok,,,1,0,150,1,1,1,0,0,
1626796,item/objectcomponents/head/helm_cloth_raidwarlock_s_01_bef.m2,ok,,,1,0,1120,1,1,1,0,0,
